plein_id,mission_id,vehicule_id,chauffeur_id,date,litres,montant_fcfa,_anomalie_reelle
FL-012270,MS-013907,WV-IT-570,10027889,2024-09-25,4.4,4351,0
FL-012271,MS-013909,AA-908-QG,10027889,2024-09-25,1.8,1739,0
FL-012272,MS-013910,AA-283-QK,10027889,2024-09-25,7.3,7239,0
FL-012273,MS-013911,AA-949-QX,10027889,2024-09-25,5.0,4939,0
FL-012274,MS-013912,AA-945-QX,10027889,2024-09-25,6.2,6183,0
FL-012275,MS-013913,AA-941-QX,10027889,2024-09-25,5.8,5733,0
FL-012276,MS-013915,AA-831-RH,10027889,2024-09-25,7.9,7811,0
FL-012277,MS-013916,WV-IT-639,10027889,2024-09-25,7.4,7365,0
FL-012278,MS-013917,WV-IT-574,10027889,2024-09-25,38.1,37761,0
FL-012279,MS-013919,WV-IT-582,10027889,2024-09-25,6.7,6589,0
FL-012280,MS-013920,WV-IT-603,10027889,2024-09-25,5.5,5472,0
FL-012281,MS-013921,WV-IT-529,10027889,2024-09-25,30.6,30325,0
FL-012282,MS-013922,WV-IT-527,10027889,2024-09-25,24.7,24501,0
FL-012283,MS-013924,WV-IT-660,10027889,2024-09-25,6.5,6387,0
FL-012284,MS-013925,AA-735-NW,10027889,2024-09-25,5.0,4938,0
FL-012285,MS-013926,AA-983-NW,10027889,2024-09-25,4.1,4037,0
FL-012286,MS-013927,WV-IT-687,10027889,2024-09-25,4.7,4644,0
FL-012287,MS-013929,AA-891-QG,10027889,2024-09-25,4.5,4501,0
FL-012288,MS-013930,AA-814-QG,10027889,2024-09-25,6.6,6521,0
FL-012289,MS-013931,AA-742-NW,10027889,2024-09-25,5.5,5451,0
FL-012290,MS-013932,AA-658-NW,10027889,2024-09-25,3.4,3393,0
FL-012291,MS-013933,AA-733-NW,10027889,2024-09-25,2.7,2644,0
FL-012292,MS-013934,AA-968-NW,10027889,2024-09-25,3.6,3538,0
FL-012293,MS-013935,WV-IT-690,10027889,2024-09-25,2.9,2848,0
FL-012294,MS-013936,WV-IT-638,10027889,2024-09-25,2.2,2217,0
FL-012295,MS-013937,WVIT694,10027889,2024-09-25,1.4,1406,0
FL-012296,MS-013938,AA-296-TE,10027889,2024-09-25,2.8,2787,0
FL-012297,MS-013939,WVIT-701,10027889,2024-09-25,27.0,26719,0
FL-012298,MS-013940,WVIT-702,10027889,2024-09-25,39.0,38612,0
FL-012299,MS-013941,WVIT-699,10027889,2024-09-25,48.0,47515,0
FL-012300,MS-013943,WVTEST3,10027889,2024-09-26,1.3,1298,0
FL-012301,MS-013944,WV-IT-551,10027889,2024-09-26,23.1,22828,0
FL-012302,MS-013945,WV-IT-561,10027889,2024-09-26,37.3,36958,1
FL-012303,MS-013946,AA-840-QG,10027889,2024-09-26,4.4,4385,0
FL-012304,MS-013947,AA-218-QX,10027889,2024-09-26,7.4,7306,0
FL-012305,MS-013948,AA-210-PJ,10027889,2024-09-26,10.4,10332,1
FL-012306,MS-013949,AA-903-QG,10027889,2024-09-26,4.0,3977,0
FL-012307,MS-013950,AA-340-QK,10027889,2024-09-26,7.3,7232,0
FL-012308,MS-013951,AA-280-QK,10027889,2024-09-26,5.8,5760,0
FL-012309,MS-013953,AA-283-QK,10027889,2024-09-26,3.9,3906,0
FL-012310,MS-013954,AA-336-QK,10027889,2024-09-26,7.5,7469,0
FL-012311,MS-013955,AA-739-NW,10027889,2024-09-26,4.9,4897,0
FL-012312,MS-013956,AA-744-NW,10027889,2024-09-26,4.0,3915,0
FL-012313,MS-013957,AA-155-QY,10027889,2024-09-26,3.9,3874,0
FL-012314,MS-013959,WV-IT-574,10027889,2024-09-26,42.6,42150,0
FL-012315,MS-013961,WV-IT-602,10027889,2024-09-26,4.5,4480,0
FL-012316,MS-013962,WV-IT-603,10027889,2024-09-26,6.2,6143,0
FL-012317,MS-013963,WV-IT-691,10027889,2024-09-26,20.0,19824,0
FL-012318,MS-013965,AA-471-NX,10027889,2024-09-26,4.3,4243,0
FL-012319,MS-013966,AA-746-NW,10027889,2024-09-26,6.4,6286,0
FL-012320,MS-013967,AA-905-QG,10027889,2024-09-26,6.6,6561,0
FL-012321,MS-013968,AA-497-QG,10027889,2024-09-26,6.2,6102,0
FL-012322,MS-013969,AA-897-QG,10027889,2024-09-26,2.7,2674,0
FL-012323,MS-013970,AA-814-QG,10027889,2024-09-26,2.2,2175,0
FL-012324,MS-013972,WV-IT-661,10027889,2024-09-26,3.2,3211,0
FL-012325,MS-013973,AA-968-NW,10027889,2024-09-26,5.5,5492,0
FL-012326,MS-013974,WV-IT-638,10027889,2024-09-26,2.4,2352,0
FL-012327,MS-013976,WV-IT-572,10027889,2024-09-26,7.4,7278,0
FL-012328,MS-013977,WVIT694,10027889,2024-09-26,31.9,31546,0
FL-012329,MS-013979,WVIT-700,10027889,2024-09-26,40.5,40139,0
FL-012330,MS-013980,WV-321,10027889,2024-09-26,22.8,22566,0
FL-012331,MS-013981,WVIT-576,10027889,2024-09-26,16.1,15932,0
FL-012332,MS-013982,WV-IT-517,10027889,2024-09-27,31.5,31144,0
FL-012333,MS-013983,WV-IT-534,10027889,2024-09-27,15.6,15469,0
FL-012334,MS-013984,AA-881-QG,10027889,2024-09-27,6.0,5950,0
FL-012335,MS-013985,AA-892-QG,10027889,2024-09-27,2.7,2713,0
FL-012336,MS-013987,AA-126-QX,10027889,2024-09-27,5.3,5236,0
FL-012337,MS-013988,WV-IT-688,10027889,2024-09-27,6.3,6204,0
FL-012338,MS-013989,AA-737-NW,10027889,2024-09-27,3.6,3537,0
FL-012339,MS-013990,AA-907-QG,10027889,2024-09-27,5.6,5578,0
FL-012340,MS-013991,AA-908-QG,10027889,2024-09-27,4.7,4651,0
FL-012341,MS-013992,AA-902-QG,10027889,2024-09-27,2.6,2576,0
FL-012342,MS-013993,AA-280-QK,10027889,2024-09-27,1.4,1357,0
FL-012343,MS-013994,AA-283-QK,10027889,2024-09-27,6.0,5941,0
FL-012344,MS-013995,AA-373-QK,10027889,2024-09-27,1.8,1733,0
FL-012345,MS-013996,AA-949-QX,10027889,2024-09-27,9.8,9652,0
FL-012346,MS-013998,AA-941-QX,10027889,2024-09-27,6.1,6046,0
FL-012347,MS-013999,AA-728-RH,10027889,2024-09-27,4.4,4349,0
FL-012348,MS-014000,WV-IT-685,10027889,2024-09-27,5.5,5484,0
FL-012349,MS-014001,WV-IT-604,10027889,2024-09-27,6.2,6117,0
FL-012350,MS-014002,AA-425-NX,10027889,2024-09-27,4.7,4692,0
FL-012351,MS-014003,AA-657-NW,10027889,2024-09-27,7.9,7853,0
FL-012352,MS-014004,AA-752-NW,10027889,2024-09-27,7.5,7397,0
FL-012353,MS-014005,AA-683-NW,10027889,2024-09-27,1.3,1272,0
FL-012354,MS-014006,WV-IT-687,10027889,2024-09-27,6.4,6370,0
FL-012355,MS-014007,AA-853-QG,10027889,2024-09-27,7.4,7366,0
FL-012356,MS-014008,AA-814-QG,10027889,2024-09-27,1.3,1249,0
FL-012357,MS-014009,AA-665-QG,10027889,2024-09-27,1.4,1346,0
FL-012358,MS-014010,WV-IT-565,10027889,2024-09-27,5.8,5733,0
FL-012359,MS-014011,WV-IT-661,10027889,2024-09-27,3.4,3404,0
FL-012360,MS-014012,WV-IT-662,10027889,2024-09-27,7.0,6907,0
FL-012361,MS-014013,WV-IT-690,10027889,2024-09-27,9.3,9193,0
FL-012362,MS-014015,WV-IT-637,10027889,2024-09-27,9.7,9558,0
FL-012363,MS-014017,AA-242-PJ,10027889,2024-09-28,6.0,5950,0
FL-012364,MS-014018,AA-373-QK,10027889,2024-09-28,4.1,4101,0
FL-012365,MS-014020,WV-IT-527,10027889,2024-09-28,17.1,16958,0
FL-012366,MS-014021,AA-683-NW,10027889,2024-09-28,1.9,1906,0
FL-012367,MS-014022,AA-891-QG,10027889,2024-09-28,4.0,3977,0
FL-012368,MS-014024,WV-IT-567,10027889,2024-09-29,28.2,27927,0
FL-012369,MS-014025,WV-IT-568,10027889,2024-09-29,27.3,27036,0
FL-012370,MS-014026,AA-126-QX,10027889,2024-09-29,5.3,5245,0
FL-012371,MS-014027,AA-737-NW,10027889,2024-09-29,1.4,1363,0
FL-012372,MS-014028,WV-IT-639,10027889,2024-09-29,6.3,6279,0
FL-012373,MS-014029,WV-IT-582,10027889,2024-09-29,6.9,6805,0
FL-012374,MS-014031,AA-657-NW,10027889,2024-09-29,7.8,7687,0
FL-012375,MS-014032,AA-897-QG,10027889,2024-09-29,4.7,4681,0
FL-012376,MS-014033,WVIT-701,10027889,2024-09-29,21.3,21053,0
FL-012377,MS-014034,WV-IT-552,10027889,2024-09-30,35.7,35374,0
FL-012378,MS-014035,WV-IT-567,10027889,2024-09-30,31.9,31610,0
FL-012379,MS-014036,WV-IT-534,10027889,2024-09-30,9.4,9345,0
FL-012380,MS-014037,WV-IT-514,10027889,2024-09-30,15.0,14873,0
FL-012381,MS-014038,AA-840-QG,10027889,2024-09-30,1.4,1350,0
FL-012382,MS-014039,AA-240-PJ,10027889,2024-09-30,5.3,5220,0
FL-012383,MS-014040,AA-126-QX,10027889,2024-09-30,4.0,3943,0
FL-012384,MS-014041,WV-IT-571,10027889,2024-09-30,3.5,3511,0
FL-012385,MS-014042,AA-907-QG,10027889,2024-09-30,5.9,5861,0
FL-012386,MS-014043,AA-280-QK,10027889,2024-09-30,6.2,6166,0
FL-012387,MS-014044,AA-278-QK,10027889,2024-09-30,1.5,1506,0
FL-012388,MS-014045,AA-283-QK,10027889,2024-09-30,4.6,4542,0
FL-012389,MS-014046,AA-284-QK,10027889,2024-09-30,4.6,4529,0
FL-012390,MS-014047,AA-748-NW,10027889,2024-09-30,6.3,6271,0
FL-012391,MS-014049,WV-IT-633,10027889,2024-09-30,1.7,1700,0
FL-012392,MS-014050,WV-IT-602,10027889,2024-09-30,2.0,1996,0
FL-012393,MS-014051,WV-IT-564,10027889,2024-09-30,26.3,26047,0
FL-012394,MS-014052,WV-IT-665,10027889,2024-09-30,1.3,1282,0
FL-012395,MS-014053,WV-IT-660,10027889,2024-09-30,6.6,6550,0
FL-012396,MS-014054,WV-IT-684,10027889,2024-09-30,7.0,6910,0
FL-012397,MS-014055,AA-423-NX,10027889,2024-09-30,8.6,8503,0
FL-012398,MS-014056,AA-488-QH,10027889,2024-09-30,4.4,4330,0
FL-012399,MS-014057,AA-746-NW,10027889,2024-09-30,2.4,2388,0
FL-012400,MS-014058,AA-973-NW,10027889,2024-09-30,3.5,3435,0
FL-012401,MS-014059,AA-728-NW,10027889,2024-09-30,5.7,5614,0
FL-012402,MS-014060,AA-683-NW,10027889,2024-09-30,3.7,3631,0
FL-012403,MS-014061,AA-286-TE,10027889,2024-09-30,5.8,5753,0
FL-012404,MS-014062,AA-853-QG,10027889,2024-09-30,8.0,7950,0
FL-012405,MS-014063,AA-891-QG,10027889,2024-09-30,7.6,7549,0
FL-012406,MS-014064,AA-814-QG,10027889,2024-09-30,3.8,3735,0
FL-012407,MS-014065,AA-665-QG,10027889,2024-09-30,5.4,5319,0
FL-012408,MS-014067,WV-IT-661,10027889,2024-09-30,3.3,3258,0
FL-012409,MS-014068,WV-IT-690,10027889,2024-09-30,6.0,5920,0
FL-012410,MS-014069,987298,10027889,2024-09-30,4.0,4003,0
FL-012411,MS-014070,WVIT694,10027889,2024-09-30,1.5,1491,0
FL-012412,MS-014071,WV-IT-703,10027889,2024-09-30,21.2,20974,0
FL-012413,MS-014072,WVIT-576,10027889,2024-09-30,16.9,16750,0
FL-012414,MS-014073,WVIT-701,10027889,2024-09-30,32.4,32031,0
FL-012415,MS-014074,WVIT-699,10027889,2024-09-30,30.6,30283,0
FL-012416,MS-014077,WV-IT-534,10027889,2024-10-01,30.2,29938,0
FL-012417,MS-014078,WV-IT-514,10027889,2024-10-01,17.0,16846,0
FL-012418,MS-014079,AA-888-QG,10027889,2024-10-01,5.9,5806,0
FL-012419,MS-014080,AA-892-QG,10027889,2024-10-01,4.3,4289,0
FL-012420,MS-014081,AA-210-PJ,10027889,2024-10-01,5.1,5044,0
FL-012421,MS-014082,AA-242-PJ,10027889,2024-10-01,4.3,4228,0
FL-012422,MS-014083,AA-240-PJ,10027889,2024-10-01,5.3,5288,0
FL-012423,MS-014084,WV-IT-688,10027889,2024-10-01,3.3,3237,0
FL-012424,MS-014085,WV-IT-571,10027889,2024-10-01,7.2,7130,0
FL-012425,MS-014086,WV-IT-570,10027889,2024-10-01,6.2,6128,0
FL-012426,MS-014087,AA-903-QG,10027889,2024-10-01,4.4,4375,0
FL-012427,MS-014088,AA-902-QG,10027889,2024-10-01,4.7,4621,0
FL-012428,MS-014089,AA-283-QK,10027889,2024-10-01,2.5,2481,0
FL-012429,MS-014090,AA-288-QK,10027889,2024-10-01,4.5,4439,0
FL-012430,MS-014091,AA-336-QK,10027889,2024-10-01,3.7,3699,0
FL-012431,MS-014093,AA-728-RH,10027889,2024-10-01,5.4,5370,0
FL-012432,MS-014094,AA-833-RH,10027889,2024-10-01,7.6,7521,0
FL-012433,MS-014095,WV-IT-685,10027889,2024-10-01,13.0,12842,0
FL-012434,MS-014097,WV-IT-633,10027889,2024-10-01,5.1,5005,0
FL-012435,MS-014099,WV-IT-603,10027889,2024-10-01,4.8,4758,0
FL-012436,MS-014100,WV-IT-585,10027889,2024-10-01,3.8,3731,0
FL-012437,MS-014101,WV-IT-529,10027889,2024-10-01,50.0,49464,0
FL-012438,MS-014102,WV-IT-527,10027889,2024-10-01,7.8,7732,0
FL-012439,MS-014104,WV-IT-684,10027889,2024-10-01,6.7,6660,0
FL-012440,MS-014105,81787,10027889,2024-10-01,6.8,6777,0
FL-012441,MS-014106,AA-423-NX,10027889,2024-10-01,1.5,1436,0
FL-012442,MS-014107,AA-657-NW,10027889,2024-10-01,4.7,4694,0
FL-012443,MS-014108,AA-973-NW,10027889,2024-10-01,5.9,5877,0
FL-012444,MS-014109,AA-735-NW,10027889,2024-10-01,4.5,4460,0
FL-012445,MS-014110,AA-728-NW,10027889,2024-10-01,4.4,4370,0
FL-012446,MS-014111,AA-983-NW,10027889,2024-10-01,5.4,5334,0
FL-012447,MS-014112,WV-IT-687,10027889,2024-10-01,6.9,6838,0
FL-012448,MS-014113,WV-IT-689,10027889,2024-10-01,6.1,6030,0
FL-012449,MS-014114,AA-897-QG,10027889,2024-10-01,2.9,2885,0
FL-012450,MS-014115,AA-885-QG,10027889,2024-10-01,8.2,8129,0
FL-012451,MS-014116,AA-858-QG,10027889,2024-10-01,4.6,4573,0
FL-012452,MS-014117,AA-814-QG,10027889,2024-10-01,5.1,5023,0
FL-012453,MS-014121,AA-968-NW,10027889,2024-10-01,4.1,4013,0
FL-012454,MS-014122,987298,10027889,2024-10-01,5.0,4940,0
FL-012455,MS-014123,WV-IT-637,10027889,2024-10-01,4.9,4877,0
FL-012456,MS-014124,WV-IT-572,10027889,2024-10-01,6.3,6282,0
FL-012457,MS-014125,WVIT694,10027889,2024-10-01,25.5,25278,0
FL-012458,MS-014126,AA-290-TE,10027889,2024-10-01,3.2,3166,0
FL-012459,MS-014127,WVIT-700,10027889,2024-10-01,32.6,32233,0
FL-012460,MS-014128,WVIT-576,10027889,2024-10-01,13.8,13696,0
FL-012461,MS-014130,WVIT-699,10027889,2024-10-01,20.5,20263,0
FL-012462,MS-014131,WV-IT-569,10027889,2024-10-02,17.8,17661,0
FL-012463,MS-014132,WV-IT-517,10027889,2024-10-02,13.2,13025,0
FL-012464,MS-014133,WV-IT-680,10027889,2024-10-02,20.9,20656,0
FL-012465,MS-014134,WVTEST3,10027889,2024-10-02,13.0,12833,0
FL-012466,MS-014135,WV-IT-567,10027889,2024-10-02,39.4,39051,0
FL-012467,MS-014136,WV-IT-568,10027889,2024-10-02,54.7,54124,0
FL-012468,MS-014137,WV-IT-561,10027889,2024-10-02,27.2,26889,0
FL-012469,MS-014140,AA-881-QG,10027889,2024-10-02,3.8,3726,0
FL-012470,MS-014141,AA-865-QG,10027889,2024-10-02,7.7,7668,0
FL-012471,MS-014142,AA-210-PJ,10027889,2024-10-02,4.3,4295,0
FL-012472,MS-014143,AA-240-PJ,10027889,2024-10-02,5.3,5281,0
FL-012473,MS-014144,AA-369-QX,10027889,2024-10-02,4.6,4521,0
FL-012474,MS-014145,AA-126-QX,10027889,2024-10-02,1.2,1189,0
FL-012475,MS-014146,WV-IT-688,10027889,2024-10-02,7.1,6988,0
FL-012476,MS-014147,AA-737-NW,10027889,2024-10-02,4.8,4743,0
FL-012477,MS-014148,WV-IT-571,10027889,2024-10-02,6.5,6419,1
FL-012478,MS-014150,AA-280-QK,10027889,2024-10-02,4.9,4822,0
FL-012479,MS-014151,AA-283-QK,10027889,2024-10-02,2.4,2395,0
FL-012480,MS-014152,AA-373-QK,10027889,2024-10-02,7.0,6894,0
FL-012481,MS-014153,AA-336-QK,10027889,2024-10-02,4.0,3967,0
FL-012482,MS-014154,AA-284-QK,10027889,2024-10-02,4.7,4634,0
FL-012483,MS-014155,AA-744-NW,10027889,2024-10-02,8.0,7889,0
FL-012484,MS-014156,AA-934-QX,10027889,2024-10-02,5.9,5878,0
FL-012485,MS-014157,AA-979-QX,10027889,2024-10-02,5.5,5423,0
FL-012486,MS-014159,AA-833-RH,10027889,2024-10-02,4.9,4816,0
FL-012487,MS-014160,WV-IT-639,10027889,2024-10-02,3.2,3184,0
FL-012488,MS-014161,WV-IT-640,10027889,2024-10-02,3.2,3173,0
FL-012489,MS-014163,WV-IT-603,10027889,2024-10-02,1.1,1086,0
FL-012490,MS-014164,WV-IT-691,10027889,2024-10-02,20.3,20127,1
FL-012491,MS-014165,WV-IT-529,10027889,2024-10-02,13.1,13016,0
FL-012492,MS-014166,WV-IT-527,10027889,2024-10-02,18.7,18492,0
FL-012493,MS-014167,WV-IT-660,10027889,2024-10-02,4.9,4835,0
FL-012494,MS-014168,WV-IT-684,10027889,2024-10-02,9.0,8928,1
FL-012495,MS-014169,AA-423-NX,10027889,2024-10-02,6.2,6159,0
FL-012496,MS-014170,AA-425-NX,10027889,2024-10-02,5.0,4946,0
FL-012497,MS-014171,AA-488-QH,10027889,2024-10-02,2.9,2831,0
FL-012498,MS-014172,WV-IT-687,10027889,2024-10-02,6.3,6257,0
FL-012499,MS-014173,AA-905-QG,10027889,2024-10-02,10.3,10238,1
FL-012500,MS-014174,AA-497-QG,10027889,2024-10-02,6.2,6118,0
FL-012501,MS-014175,AA-885-QG,10027889,2024-10-02,2.3,2241,0
FL-012502,MS-014176,AA-858-QG,10027889,2024-10-02,1.8,1772,0
FL-012503,MS-014177,WV-IT-662,10027889,2024-10-02,4.1,4032,0
FL-012504,MS-014178,AA-742-NW,10027889,2024-10-02,5.6,5522,0
FL-012505,MS-014179,AA-968-NW,10027889,2024-10-02,3.1,3063,0
FL-012506,MS-014180,WV-IT-690,10027889,2024-10-02,5.3,5224,0
FL-012507,MS-014181,987297,10027889,2024-10-02,4.3,4213,0
FL-012508,MS-014182,WV-IT-572,10027889,2024-10-02,4.0,3936,0
FL-012509,MS-014183,WV-IT-693,10027889,2024-10-02,32.8,32472,0
FL-012510,MS-014184,AA-290-TE,10027889,2024-10-02,2.1,2082,0
FL-012511,MS-014185,WVIT-699,10027889,2024-10-02,57.5,56949,0
FL-012512,MS-014186,WV-IT-517,10027889,2024-10-03,39.1,38733,0
FL-012513,MS-014187,WV-IT-551,10027889,2024-10-03,5.7,5640,0
FL-012514,MS-014188,WV-IT-552,10027889,2024-10-03,32.1,31795,0
FL-012515,MS-014189,WV-IT-534,10027889,2024-10-03,22.7,22475,0
FL-012516,MS-014190,WV-IT-561,10027889,2024-10-03,76.8,76028,0
FL-012517,MS-014191,AA-865-QG,10027889,2024-10-03,2.6,2556,0
FL-012518,MS-014193,AA-369-QX,10027889,2024-10-03,6.2,6101,0
FL-012519,MS-014194,WV-IT-571,10027889,2024-10-03,1.3,1291,0
FL-012520,MS-014195,WV-IT-570,10027889,2024-10-03,1.4,1347,0
FL-012521,MS-014196,AA-908-QG,10027889,2024-10-03,4.0,3938,0
FL-012522,MS-014198,AA-288-QK,10027889,2024-10-03,3.5,3510,0
FL-012523,MS-014200,AA-170-QY,10027889,2024-10-03,8.7,8662,0
FL-012524,MS-014201,AA-934-QX,10027889,2024-10-03,5.8,5727,0
FL-012525,MS-014202,AA-979-QX,10027889,2024-10-03,6.6,6583,0
FL-012526,MS-014203,AA-831-RH,10027889,2024-10-03,4.1,4086,0
FL-012527,MS-014204,AA-833-RH,10027889,2024-10-03,3.5,3467,0
FL-012528,MS-014205,WV-IT-639,10027889,2024-10-03,2.4,2411,0
FL-012529,MS-014206,WV-IT-636,10027889,2024-10-03,2.6,2527,0
FL-012530,MS-014207,WV-IT-582,10027889,2024-10-03,2.8,2776,0
FL-012531,MS-014208,WV-IT-602,10027889,2024-10-03,2.2,2220,0
FL-012532,MS-014209,WV-IT-578,10027889,2024-10-03,3.7,3662,0
FL-012533,MS-014210,WV-IT-599,10027889,2024-10-03,3.9,3909,0
FL-012534,MS-014211,WV-IT-603,10027889,2024-10-03,4.4,4360,0
FL-012535,MS-014212,WV-IT-579,10027889,2024-10-03,2.0,1954,0
FL-012536,MS-014213,WV-IT-691,10027889,2024-10-03,39.9,39540,0
FL-012537,MS-014214,WV-IT-684,10027889,2024-10-03,5.6,5536,0
FL-012538,MS-014216,AA-752-NW,10027889,2024-10-03,6.2,6110,0
FL-012539,MS-014217,AA-728-NW,10027889,2024-10-03,7.0,6941,0
FL-012540,MS-014218,AA-983-NW,10027889,2024-10-03,1.3,1255,0
FL-012541,MS-014219,WV-IT-687,10027889,2024-10-03,8.7,8600,0
FL-012542,MS-014220,AA-286-TE,10027889,2024-10-03,1.2,1215,0
FL-012543,MS-014222,AA-497-QG,10027889,2024-10-03,6.9,6834,0
FL-012544,MS-014223,AA-897-QG,10027889,2024-10-03,3.5,3432,0
FL-012545,MS-014224,AA-665-QG,10027889,2024-10-03,5.9,5828,0
FL-012546,MS-014225,AA-284-TE,10027889,2024-10-03,3.2,3149,0
FL-012547,MS-014227,WV-IT-661,10027889,2024-10-03,7.7,7597,0
FL-012548,MS-014228,AA-658-NW,10027889,2024-10-03,5.3,5246,0
FL-012549,MS-014230,WV-IT-693,10027889,2024-10-03,42.5,42088,0
FL-012550,MS-014231,AA-290-TE,10027889,2024-10-03,6.3,6280,0
FL-012551,MS-014233,WVIT-700,10027889,2024-10-03,12.0,11924,0
FL-012552,MS-014234,WV-321,10027889,2024-10-03,12.0,11885,0
FL-012553,MS-014235,WVIT-701,10027889,2024-10-03,52.3,51759,0
FL-012554,MS-014236,WVIT-699,10027889,2024-10-03,39.8,39430,0
FL-012555,MS-014237,WV-IT-567,10027889,2024-10-04,28.8,28466,0
FL-012556,MS-014238,WV-IT-534,10027889,2024-10-04,22.4,22148,0
FL-012557,MS-014239,WV-IT-561,10027889,2024-10-04,54.7,54135,0
FL-012558,MS-014240,AA-892-QG,10027889,2024-10-04,1.3,1331,0
FL-012559,MS-014241,AA-865-QG,10027889,2024-10-04,8.0,7938,0
FL-012560,MS-014242,AA-218-QX,10027889,2024-10-04,5.8,5769,0
FL-012561,MS-014243,AA-126-QX,10027889,2024-10-04,4.9,4808,0
FL-012562,MS-014244,AA-737-NW,10027889,2024-10-04,7.2,7161,0
FL-012563,MS-014245,AA-907-QG,10027889,2024-10-04,7.7,7584,0
FL-012564,MS-014246,AA-902-QG,10027889,2024-10-04,5.0,4945,0
FL-012565,MS-014247,AA-280-QK,10027889,2024-10-04,5.5,5428,0
FL-012566,MS-014248,AA-373-QK,10027889,2024-10-04,2.5,2479,0
FL-012567,MS-014249,AA-336-QK,10027889,2024-10-04,4.1,4104,0
FL-012568,MS-014250,AA-748-NW,10027889,2024-10-04,5.7,5661,0
FL-012569,MS-014251,AA-170-QY,10027889,2024-10-04,3.9,3906,0
FL-012570,MS-014253,AA-951-QX,10027889,2024-10-04,3.7,3657,0
FL-012571,MS-014254,AA-728-RH,10027889,2024-10-04,4.1,4077,0
FL-012572,MS-014255,WV-IT-685,10027889,2024-10-04,5.7,5666,0
FL-012573,MS-014256,WV-IT-640,10027889,2024-10-04,3.9,3860,0
FL-012574,MS-014257,WV-IT-633,10027889,2024-10-04,7.0,6896,0
FL-012575,MS-014258,WV-IT-636,10027889,2024-10-04,1.2,1214,0
FL-012576,MS-014259,WV-IT-582,10027889,2024-10-04,3.8,3758,0
FL-012577,MS-014260,WV-IT-602,10027889,2024-10-04,7.8,7712,0
FL-012578,MS-014261,WV-IT-599,10027889,2024-10-04,5.7,5615,0
FL-012579,MS-014262,WV-IT-603,10027889,2024-10-04,4.0,3957,0
FL-012580,MS-014263,WV-IT-579,10027889,2024-10-04,3.4,3371,0
FL-012581,MS-014264,WV-IT-564,10027889,2024-10-04,26.9,26608,0
FL-012582,MS-014265,WV-IT-664,10027889,2024-10-04,1.3,1275,0
FL-012583,MS-014266,WV-IT-665,10027889,2024-10-04,8.1,7993,0
FL-012584,MS-014267,WV-IT-684,10027889,2024-10-04,5.2,5193,0
FL-012585,MS-014268,AA-425-NX,10027889,2024-10-04,7.0,6920,1
FL-012586,MS-014269,AA-471-NX,10027889,2024-10-04,8.2,8144,0
FL-012587,MS-014270,AA-657-NW,10027889,2024-10-04,4.1,4072,0
FL-012588,MS-014271,AA-973-NW,10027889,2024-10-04,5.4,5300,0
FL-012589,MS-014272,AA-735-NW,10027889,2024-10-04,1.3,1290,0
FL-012590,MS-014273,AA-728-NW,10027889,2024-10-04,5.6,5532,0
FL-012591,MS-014274,AA-286-TE,10027889,2024-10-04,3.9,3860,0
FL-012592,MS-014275,AA-897-QG,10027889,2024-10-04,5.7,5645,0
FL-012593,MS-014276,AA-885-QG,10027889,2024-10-04,6.1,6014,0
FL-012594,MS-014277,AA-814-QG,10027889,2024-10-04,4.5,4431,0
FL-012595,MS-014279,WV-IT-661,10027889,2024-10-04,2.4,2418,0
FL-012596,MS-014281,AA-733-NW,10027889,2024-10-04,9.0,8948,0
FL-012597,MS-014282,AA-968-NW,10027889,2024-10-04,5.1,5090,0
FL-012598,MS-014283,987297,10027889,2024-10-04,3.9,3909,0
FL-012599,MS-014284,987298,10027889,2024-10-04,8.2,8073,0
FL-012600,MS-014285,WV-IT-638,10027889,2024-10-04,7.3,7183,0
FL-012601,MS-014287,WVIT694,10027889,2024-10-04,28.5,28185,0
FL-012602,MS-014288,AA-290-TE,10027889,2024-10-04,3.9,3856,0
FL-012603,MS-014289,WV-IT-703,10027889,2024-10-04,19.4,19242,0
FL-012604,MS-014290,WVIT-576,10027889,2024-10-04,21.2,20965,0
FL-012605,MS-014291,WVIT-702,10027889,2024-10-04,42.6,42199,0
FL-012606,MS-014293,AA-846-QG,10027889,2024-10-05,3.6,3611,0
FL-012607,MS-014294,WV-IT-688,10027889,2024-10-05,1.9,1838,0
FL-012608,MS-014295,AA-345-QK,10027889,2024-10-05,5.7,5673,0
FL-012609,MS-014296,AA-373-QK,10027889,2024-10-05,3.5,3474,1
FL-012610,MS-014297,AA-728-RH,10027889,2024-10-05,6.2,6176,0
FL-012611,MS-014299,AA-814-QG,10027889,2024-10-05,5.2,5179,0
FL-012612,MS-014300,WV-IT-661,10027889,2024-10-05,9.9,9786,0
FL-012613,MS-014302,WV-IT-690,10027889,2024-10-05,5.4,5360,0
FL-012614,MS-014303,WV-IT-638,10027889,2024-10-05,4.0,3991,0
FL-012615,MS-014304,WV-IT-517,10027889,2024-10-06,20.4,20194,0
FL-012616,MS-014305,AA-881-QG,10027889,2024-10-06,7.8,7731,0
FL-012617,MS-014306,AA-218-QX,10027889,2024-10-06,4.7,4606,0
FL-012618,MS-014308,WV-IT-688,10027889,2024-10-06,2.9,2893,0
FL-012619,MS-014310,AA-739-NW,10027889,2024-10-06,3.1,3100,0
